,loss_per_100_songs,epoch_training_time
10,"[6.383657932281494, 5.042461395263672, 4.8224592208862305, 4.66757869720459, 4.86740779876709, 4.617613792419434, 3.9475045204162598, 4.178101539611816, 5.022609710693359, 4.254459857940674, 5.048609256744385, 5.423237323760986, 4.405859470367432, 5.453993320465088, 5.336765766143799, 4.089382648468018, 5.201706409454346, 4.077454566955566, 5.137361526489258, 4.907021999359131, 4.006666660308838, 5.303675651550293, 4.546840190887451, 4.842928409576416, 4.825113296508789, 4.336551189422607, 5.021943092346191, 4.6520304679870605, 4.569098472595215, 4.397068023681641, 3.836432933807373, 4.575421333312988, 4.629177570343018, 4.969892501831055, 4.593242645263672, 4.545054912567139, 4.673766613006592, 4.933474540710449, 4.8429718017578125, 5.338645935058594, 4.794350624084473, 4.192500591278076, 4.500825881958008, 5.153810024261475, 4.687076091766357, 4.817331790924072, 4.01201868057251, 4.262808322906494, 5.042386531829834, 5.535398483276367, 4.492668151855469, 4.823902130126953, 5.094442367553711, 4.492192268371582, 4.500650405883789, 5.03629732131958, 4.625173091888428, 4.686776161193848, 4.454959869384766, 5.483500957489014, 4.877401351928711, 5.416051387786865, 4.64827299118042, 4.437062740325928, 4.664292812347412, 4.886643409729004, 4.831508159637451, 5.868938446044922, 5.009047985076904, 4.505213260650635, 4.612441539764404, 4.584433555603027, 4.8798699378967285, 4.765883922576904, 5.3782525062561035, 5.222654819488525, 4.938892841339111, 4.210585594177246, 5.718283653259277, 4.597866535186768, 3.831953287124634, 4.498411178588867, 4.442774772644043, 5.413005352020264, 5.258167266845703, 4.2392096519470215, 4.4175286293029785, 4.73921012878418, 4.632789611816406, 4.682998180389404, 4.730472564697266, 4.535129547119141, 5.2219672203063965, 5.196902751922607, 5.061088562011719, 4.841399669647217, 4.8824615478515625, 4.580471992492676, 4.21121883392334, 4.666771411895752, 4.40513801574707, 4.502838611602783, 4.439836025238037, 4.877636432647705, 5.465780258178711, 5.583372592926025, 5.0897417068481445]",-416.5322325229645
11,"[6.410575866699219, 5.033133506774902, 4.732601642608643, 4.717931747436523, 4.804778575897217, 4.718807697296143, 4.036393165588379, 4.189729690551758, 5.01816987991333, 4.236344337463379, 4.800009727478027, 5.441866397857666, 4.452216625213623, 5.4587883949279785, 5.329135417938232, 4.0787248611450195, 5.227927207946777, 3.984802007675171, 5.14922571182251, 4.904786109924316, 4.041893482208252, 5.386197090148926, 4.606284141540527, 4.750645637512207, 4.847273826599121, 4.362774848937988, 5.027920722961426, 4.6223626136779785, 4.578749656677246, 4.381048202514648, 3.8795623779296875, 4.625761985778809, 4.71001672744751, 4.735593318939209, 4.482284069061279, 4.59536075592041, 4.742603302001953, 4.933344841003418, 4.836519241333008, 5.284114360809326, 4.790322780609131, 4.200485706329346, 4.501158237457275, 5.10418701171875, 4.730320453643799, 4.674038887023926, 3.9210927486419678, 4.202637195587158, 4.969619274139404, 5.616933822631836, 4.519247531890869, 4.893475532531738, 5.063745975494385, 4.436234474182129, 4.61574649810791, 4.84788703918457, 4.631617069244385, 4.686976432800293, 4.450284957885742, 5.466348171234131, 4.905453681945801, 5.439023017883301, 4.631441116333008, 4.337722301483154, 4.707394599914551, 4.9135613441467285, 4.888674259185791, 5.956010341644287, 5.01313591003418, 4.396359920501709, 4.624589443206787, 4.541772842407227, 5.090472221374512, 4.796764373779297, 5.535682201385498, 5.2889227867126465, 4.858985900878906, 4.182796001434326, 5.762022018432617, 4.6101393699646, 3.9210784435272217, 4.476931571960449, 4.420529842376709, 5.29088020324707, 5.221512317657471, 4.2505106925964355, 4.468106269836426, 4.785186290740967, 4.620993137359619, 4.7851104736328125, 4.759527683258057, 4.4896745681762695, 5.248178482055664, 5.468560218811035, 5.101319789886475, 4.863288402557373, 4.86272668838501, 4.300052642822266, 4.375450134277344, 4.626410484313965, 4.503332138061523, 4.556075572967529, 4.3745951652526855, 4.978272914886475, 5.489873886108398, 5.662098407745361, 5.029679775238037]",-417.71905732154846
12,"[6.397146224975586, 5.115573883056641, 4.7186665534973145, 4.739771842956543, 4.919533729553223, 4.6632490158081055, 3.986464500427246, 4.128211975097656, 5.047097206115723, 4.3016462326049805, 4.8953375816345215, 5.4862751960754395, 4.560126304626465, 5.44833517074585, 5.349584102630615, 4.030299663543701, 5.190396308898926, 3.943704128265381, 5.126127243041992, 4.922406196594238, 4.03394889831543, 5.410027980804443, 4.660458564758301, 4.707404613494873, 4.7772016525268555, 4.429891109466553, 5.0135674476623535, 4.605720043182373, 4.609274387359619, 4.3888936042785645, 3.868795871734619, 4.595169544219971, 4.588494300842285, 4.6714768409729, 4.443487167358398, 4.598448276519775, 4.77292537689209, 4.926602363586426, 4.8990702629089355, 5.328334808349609, 4.753415107727051, 4.170656681060791, 4.466172218322754, 5.072767734527588, 4.754825592041016, 4.765367031097412, 3.9099252223968506, 4.251057147979736, 4.915912628173828, 5.60366153717041, 4.557896614074707, 4.797233581542969, 5.05983829498291, 4.410146236419678, 4.544557094573975, 4.874922752380371, 4.598366737365723, 4.70975923538208, 4.396952152252197, 5.4891204833984375, 4.956066608428955, 5.448177337646484, 4.603140830993652, 4.434994697570801, 4.527879238128662, 4.916582107543945, 4.871592044830322, 5.838832378387451, 4.972136974334717, 4.42405891418457, 4.636397361755371, 4.51710844039917, 5.034615516662598, 4.833585739135742, 5.44576358795166, 5.299372673034668, 4.947212219238281, 4.375972747802734, 5.676414489746094, 4.623811721801758, 3.9264094829559326, 4.4653706550598145, 4.470766067504883, 5.279655933380127, 5.190947532653809, 4.2531352043151855, 4.439542770385742, 4.771327495574951, 4.650653839111328, 4.779062271118164, 4.718772888183594, 4.471711158752441, 5.2598652839660645, 5.624048233032227, 5.11195182800293, 4.932477951049805, 4.895533561706543, 4.29660701751709, 4.323838710784912, 4.57938814163208, 4.400094509124756, 4.549746513366699, 4.3466997146606445, 4.867495536804199, 5.47669792175293, 5.615785121917725, 5.075161933898926]",-413.3685710430145
13,"[6.352691173553467, 5.072458744049072, 4.704878807067871, 4.6790008544921875, 4.9891533851623535, 4.665657043457031, 3.8760626316070557, 4.2447075843811035, 5.007349491119385, 4.310886383056641, 4.868467330932617, 5.4465107917785645, 4.451956272125244, 5.454533100128174, 5.416590690612793, 4.027585983276367, 5.096061706542969, 3.9055323600769043, 5.080089569091797, 4.870029449462891, 4.05974006652832, 5.414794445037842, 4.570669651031494, 4.682652950286865, 4.781127452850342, 4.361689567565918, 5.0074567794799805, 4.673682689666748, 4.539689540863037, 4.366497993469238, 3.928088903427124, 4.600639820098877, 4.633241176605225, 4.670226573944092, 4.447935104370117, 4.5399169921875, 4.76080322265625, 4.885677814483643, 4.8977766036987305, 5.376719951629639, 4.7313385009765625, 4.121572017669678, 4.4679365158081055, 5.198361873626709, 4.707697868347168, 4.590461730957031, 3.948594331741333, 4.270683288574219, 4.990855693817139, 5.458060264587402, 4.549064636230469, 4.754344940185547, 4.945592403411865, 4.4144134521484375, 4.520411968231201, 4.825098037719727, 4.6181206703186035, 4.71533727645874, 4.445398807525635, 5.425838947296143, 5.01182222366333, 5.341531753540039, 4.714231967926025, 4.3975138664245605, 4.640591144561768, 4.852908134460449, 4.875312328338623, 5.983118057250977, 4.803951263427734, 4.456506252288818, 4.590107440948486, 4.530032634735107, 4.795292377471924, 4.822784423828125, 5.48771858215332, 5.260274887084961, 5.049184322357178, 4.096641540527344, 5.6343674659729, 4.5502166748046875, 3.871202230453491, 4.440255165100098, 4.345370292663574, 5.175605773925781, 5.214842796325684, 4.2367401123046875, 4.407163143157959, 4.715327262878418, 4.648454189300537, 4.797128200531006, 4.7085089683532715, 4.453662395477295, 5.230749607086182, 5.2707953453063965, 5.310788631439209, 4.921466827392578, 4.872827529907227, 4.583345413208008, 4.288096904754639, 4.5987067222595215, 4.427105903625488, 4.553997993469238, 4.383971691131592, 4.9043121337890625, 5.437248706817627, 5.649529933929443, 5.512814521789551]",-415.6567289829254
14,"[6.292799949645996, 5.072894096374512, 4.878756999969482, 4.674402236938477, 4.938178539276123, 4.64729642868042, 3.926215648651123, 4.196481704711914, 5.004404067993164, 4.348876953125, 4.989124298095703, 5.3854804039001465, 4.4335103034973145, 5.440971851348877, 5.432098388671875, 4.024597644805908, 5.194777011871338, 3.934302568435669, 5.057509422302246, 4.895662784576416, 4.058071136474609, 5.431613445281982, 4.60943603515625, 4.673073768615723, 4.780372142791748, 4.294813632965088, 5.025108814239502, 4.5998101234436035, 4.497647762298584, 4.455996036529541, 3.972014904022217, 4.6461873054504395, 4.616832733154297, 4.796026706695557, 4.4519782066345215, 4.47490119934082, 4.672528266906738, 4.836599349975586, 4.830470085144043, 5.265053749084473, 4.754325866699219, 4.227195739746094, 4.467428207397461, 5.018923282623291, 4.678104400634766, 4.577156066894531, 3.9687998294830322, 4.086668014526367, 4.9884772300720215, 5.40956974029541, 4.502490520477295, 4.786964416503906, 4.926316738128662, 4.537074089050293, 4.524140357971191, 4.848719120025635, 4.6297831535339355, 4.65169095993042, 4.430572509765625, 5.846332550048828, 4.9007697105407715, 5.360874176025391, 4.603822231292725, 4.4461750984191895, 4.632981300354004, 4.948576927185059, 4.778160572052002, 5.728752136230469, 4.9929633140563965, 4.349016189575195, 4.541523456573486, 4.544723987579346, 4.625732421875, 4.848056316375732, 5.539321422576904, 5.23374080657959, 4.98387336730957, 4.016018390655518, 5.573919296264648, 4.655425071716309, 3.806425094604492, 4.419918060302734, 4.349279880523682, 5.241095542907715, 5.144214153289795, 4.230438709259033, 4.384522914886475, 4.6202497482299805, 4.718896865844727, 4.788372993469238, 4.596592903137207, 4.466773986816406, 5.262125015258789, 5.147618770599365, 5.021679878234863, 4.884866237640381, 4.844600200653076, 4.428990840911865, 4.20615291595459, 4.489603519439697, 4.400131702423096, 4.685520172119141, 4.159885406494141, 4.796453475952148, 5.424407482147217, 5.646256446838379, 5.011418342590332]",-414.61262106895447
15,"[6.33042573928833, 5.121699333190918, 4.69202184677124, 4.632182598114014, 4.979504585266113, 4.708786964416504, 4.288768768310547, 4.146575450897217, 5.19375467300415, 4.292804718017578, 4.959946632385254, 5.4038262367248535, 4.457510948181152, 5.475382328033447, 5.295576095581055, 4.181065559387207, 5.1045379638671875, 3.964510440826416, 5.070430755615234, 4.9627203941345215, 4.047025203704834, 5.458362102508545, 4.559812545776367, 4.799563407897949, 4.765974998474121, 4.2694783210754395, 5.032533645629883, 4.650158405303955, 4.62304162979126, 4.440451145172119, 4.00638484954834, 4.634249687194824, 4.612968444824219, 4.611645698547363, 4.451443672180176, 4.5239715576171875, 4.6490254402160645, 4.929523944854736, 4.845398426055908, 5.337308406829834, 4.708911895751953, 4.229670524597168, 4.545262813568115, 5.066796779632568, 4.70280122756958, 4.595029830932617, 3.9347405433654785, 4.152640342712402, 4.973684310913086, 5.452606201171875, 4.638586521148682, 4.829742431640625, 4.950270652770996, 4.563764572143555, 4.608763694763184, 4.8794050216674805, 4.583878993988037, 4.722504615783691, 4.562613010406494, 5.81225061416626, 4.949541091918945, 5.304357051849365, 4.79839563369751, 4.499950408935547, 4.666143894195557, 4.943399429321289, 4.735899448394775, 5.767476558685303, 4.896416664123535, 4.46401309967041, 4.605895519256592, 4.6053056716918945, 4.935410022735596, 4.862216949462891, 5.3535685539245605, 5.258366107940674, 4.936851501464844, 4.103704452514648, 5.630790710449219, 4.590310096740723, 3.9150381088256836, 4.43816614151001, 4.459468364715576, 5.262874603271484, 5.279457092285156, 4.254195213317871, 4.446263313293457, 4.6817426681518555, 4.808341979980469, 4.78270959854126, 4.6943359375, 4.562051773071289, 5.310110569000244, 5.105183124542236, 5.014986991882324, 5.072177410125732, 4.89405632019043, 4.176641941070557, 4.303549289703369, 4.547942638397217, 4.335203170776367, 4.68799352645874, 4.141902446746826, 4.894553184509277, 5.47959041595459, 5.579721450805664, 5.029337406158447]",-414.36097383499146
16,"[6.427938461303711, 5.117808818817139, 4.778247833251953, 4.696234226226807, 5.021721839904785, 4.684290409088135, 4.090583801269531, 4.277250289916992, 5.029880523681641, 4.272922992706299, 4.924073696136475, 5.421383857727051, 4.434805870056152, 5.446472644805908, 5.318037509918213, 4.165775775909424, 5.2743940353393555, 3.983182668685913, 5.080942153930664, 4.959806442260742, 4.0016398429870605, 5.436988830566406, 4.508975982666016, 4.722009181976318, 4.746304035186768, 4.28409481048584, 4.985673904418945, 4.617808818817139, 4.633121967315674, 4.405089378356934, 3.9662299156188965, 4.611474990844727, 4.548405170440674, 4.757277011871338, 4.441322326660156, 4.480041980743408, 4.597883701324463, 5.118969917297363, 4.889931678771973, 5.275268077850342, 4.746573448181152, 4.295572280883789, 4.430728912353516, 5.128698825836182, 4.709770202636719, 4.501936912536621, 3.927051067352295, 4.184916019439697, 5.005721569061279, 5.542295455932617, 4.499719619750977, 4.800164699554443, 4.957594871520996, 4.645092964172363, 4.617821216583252, 4.926578044891357, 4.622520446777344, 4.805997848510742, 4.497714042663574, 5.663360118865967, 4.955310344696045, 5.176305770874023, 4.779728889465332, 4.407004356384277, 4.590458393096924, 4.93895149230957, 4.678067684173584, 5.709056377410889, 4.826581954956055, 4.354424953460693, 4.675271987915039, 4.65565824508667, 4.504297256469727, 4.765288352966309, 5.42606782913208, 5.293269634246826, 4.895139217376709, 4.083837032318115, 5.613476753234863, 4.44162654876709, 3.8645663261413574, 4.398929595947266, 4.415776252746582, 5.212445259094238, 5.139543533325195, 4.1905598640441895, 4.379362106323242, 4.692834854125977, 4.604851722717285, 4.715823173522949, 4.484587669372559, 4.40755558013916, 5.23703670501709, 5.16448450088501, 5.050027370452881, 5.062565326690674, 4.854795455932617, 4.305919170379639, 4.218165397644043, 4.5778303146362305, 4.360473155975342, 4.6646623611450195, 4.354411602020264, 4.8937578201293945, 5.467002868652344, 5.543639659881592, 4.985214710235596]",-412.22289180755615
17,"[6.382930755615234, 5.080004692077637, 4.727088928222656, 4.666790008544922, 4.997428894042969, 4.668778419494629, 3.966055154800415, 4.121063232421875, 5.080596923828125, 4.22294807434082, 4.933089733123779, 5.420676231384277, 4.4146952629089355, 5.375624179840088, 5.3191819190979, 4.142574310302734, 5.148469924926758, 3.999446392059326, 4.971710205078125, 4.949546813964844, 4.025622367858887, 5.413561820983887, 4.510862827301025, 4.668805122375488, 4.763298988342285, 4.295469760894775, 4.944263458251953, 4.754129409790039, 4.604454517364502, 4.423368453979492, 3.869690418243408, 4.609151840209961, 4.550257682800293, 4.698877334594727, 4.593813896179199, 4.436456203460693, 4.642125129699707, 4.873865604400635, 4.8662214279174805, 5.279266357421875, 4.724168300628662, 4.217040538787842, 4.43873929977417, 4.997751712799072, 4.726109981536865, 4.6442413330078125, 3.9010674953460693, 4.197352886199951, 4.997124195098877, 5.407429218292236, 4.58181619644165, 4.776365280151367, 4.973174571990967, 4.6093058586120605, 4.518288612365723, 4.864127159118652, 4.597008228302002, 4.856961250305176, 4.482167720794678, 5.606204509735107, 5.014451026916504, 5.235250473022461, 4.813508987426758, 4.395297050476074, 4.540732383728027, 4.859330177307129, 4.63984489440918, 5.716604709625244, 4.816057205200195, 4.466619491577148, 4.657364368438721, 4.548529624938965, 4.993478298187256, 4.8865742683410645, 5.31514835357666, 5.280525207519531, 4.8384222984313965, 4.046936988830566, 5.636656284332275, 4.487954616546631, 3.889220714569092, 4.382930755615234, 4.419416904449463, 5.357522010803223, 5.160459995269775, 4.163764476776123, 4.400147438049316, 4.805675029754639, 4.637516975402832, 4.654458522796631, 4.480579376220703, 4.373144626617432, 5.210427284240723, 5.081302642822266, 4.9501190185546875, 5.041412353515625, 4.8696513175964355, 4.204275131225586, 4.2164411544799805, 4.462339878082275, 4.353955268859863, 4.631850242614746, 4.481079578399658, 4.943780899047852, 5.438256740570068, 5.564974784851074, 4.9713215827941895]",-414.63848662376404
18,"[6.332151412963867, 5.038912773132324, 4.680192470550537, 4.70897102355957, 4.938699722290039, 4.659138202667236, 3.8580684661865234, 4.098016262054443, 5.076694965362549, 4.191100597381592, 4.864264011383057, 5.474610328674316, 4.457869052886963, 5.390435218811035, 5.265399932861328, 4.077266693115234, 5.057771682739258, 3.9922738075256348, 5.09626579284668, 4.934976577758789, 4.041985034942627, 5.302590370178223, 4.624739646911621, 4.616764545440674, 4.820857048034668, 4.349790096282959, 4.9525227546691895, 4.632755279541016, 4.660375118255615, 4.469785213470459, 3.891319513320923, 4.630365371704102, 4.558886528015137, 4.683417320251465, 4.475775718688965, 4.45013952255249, 4.683016777038574, 4.918737411499023, 4.816746711730957, 5.265153408050537, 4.72566556930542, 4.217714786529541, 4.46588659286499, 5.018028259277344, 4.666704177856445, 4.5740509033203125, 3.946437358856201, 4.145722389221191, 4.94611120223999, 5.38331937789917, 4.540310382843018, 4.852267265319824, 4.942017555236816, 4.588432312011719, 4.602044105529785, 4.920806884765625, 4.600749969482422, 4.801501750946045, 4.560759544372559, 5.635608673095703, 4.921269416809082, 5.217295169830322, 4.7098259925842285, 4.44862699508667, 4.7078537940979, 4.981937408447266, 4.652083396911621, 5.744643688201904, 4.824891090393066, 4.420323371887207, 4.57784366607666, 4.570300579071045, 4.418774604797363, 4.801435947418213, 5.36236572265625, 5.239414215087891, 5.024331092834473, 4.0380330085754395, 5.599262714385986, 4.5669660568237305, 3.943392276763916, 4.32545280456543, 4.479319095611572, 5.234209060668945, 5.192292213439941, 4.207538604736328, 4.413601398468018, 4.750124454498291, 4.602104663848877, 4.731795310974121, 4.4350762367248535, 4.422880172729492, 5.230636119842529, 5.053370952606201, 4.993895053863525, 5.013991832733154, 4.865283966064453, 4.326934814453125, 4.265191078186035, 4.420676231384277, 4.328628063201904, 4.7572736740112305, 4.299432277679443, 4.777600288391113, 5.474046230316162, 5.548162937164307, 5.037884712219238]",-416.4091763496399
19,"[6.285885810852051, 5.011234283447266, 4.7198805809021, 4.715912342071533, 4.963629245758057, 4.67214822769165, 4.015730381011963, 4.253878116607666, 5.036105155944824, 4.297977924346924, 4.932387828826904, 5.510323524475098, 4.446083068847656, 5.557901382446289, 5.369231700897217, 4.081757545471191, 5.060615062713623, 3.9521291255950928, 5.104588031768799, 4.89968204498291, 3.98888897895813, 5.32265043258667, 4.621861457824707, 4.675801753997803, 4.775508403778076, 4.292841911315918, 4.93324613571167, 4.661459922790527, 4.656739234924316, 4.4861602783203125, 3.802037239074707, 4.608590602874756, 4.560789108276367, 4.574039459228516, 4.40277624130249, 4.5005950927734375, 4.689630508422852, 4.842996120452881, 4.83591890335083, 5.301392555236816, 4.725611209869385, 4.203246593475342, 4.451838970184326, 5.016574859619141, 4.640933036804199, 4.556446075439453, 3.79074764251709, 4.170082092285156, 4.944753646850586, 5.339813232421875, 4.533714294433594, 4.875682353973389, 4.968351364135742, 4.509775161743164, 4.460383892059326, 4.924745082855225, 4.637153148651123, 4.6904706954956055, 4.419469833374023, 5.618078708648682, 4.902037620544434, 5.240439414978027, 4.600860595703125, 4.477223873138428, 4.616409778594971, 4.901086330413818, 4.717715263366699, 5.715291500091553, 4.9275641441345215, 4.4383063316345215, 4.5950775146484375, 4.549077033996582, 7.827401161193848, 4.811295509338379, 5.261264801025391, 5.265848636627197, 4.916298866271973, 4.07162618637085, 5.603180408477783, 4.540280818939209, 3.948223829269409, 4.340512275695801, 4.382750511169434, 5.2586565017700195, 5.123941898345947, 4.2169036865234375, 4.384383678436279, 4.742341041564941, 4.618171691894531, 4.735810279846191, 4.679178237915039, 4.379371643066406, 5.172086238861084, 5.055047035217285, 5.154587745666504, 5.046844482421875, 4.863674163818359, 4.332514762878418, 4.206742286682129, 4.435704708099365, 4.273171901702881, 4.8137664794921875, 4.214794635772705, 4.867344856262207, 5.473786354064941, 5.526384353637695, 4.956009387969971]",-411.0656063556671
20,"[6.383686542510986, 4.990475177764893, 4.730232238769531, 4.646667957305908, 4.922609329223633, 4.621893882751465, 4.013337135314941, 4.130263805389404, 4.914266109466553, 4.321236610412598, 4.818792819976807, 5.309930801391602, 4.384393692016602, 5.518791198730469, 5.437182426452637, 4.112387180328369, 5.0583176612854, 4.012247085571289, 5.062983989715576, 4.887154579162598, 3.9793827533721924, 5.334842681884766, 4.554052829742432, 4.706200122833252, 4.820438861846924, 4.327416896820068, 4.990366458892822, 4.641927719116211, 4.6721720695495605, 4.489748954772949, 3.774881601333618, 4.59890079498291, 4.525041580200195, 4.6219801902771, 4.450356483459473, 4.484781742095947, 4.680267333984375, 4.9182209968566895, 4.799023151397705, 5.2420878410339355, 4.742398262023926, 4.180768966674805, 4.469278335571289, 4.987497329711914, 4.749959945678711, 4.882795333862305, 3.7789700031280518, 4.1190690994262695, 4.8776535987854, 5.3906402587890625, 4.4467363357543945, 4.860958099365234, 4.961172580718994, 4.571690559387207, 4.539951324462891, 4.878996849060059, 4.70537805557251, 4.647842884063721, 4.406652450561523, 5.79319953918457, 4.940507888793945, 5.339209079742432, 4.633135795593262, 4.386409759521484, 4.621764183044434, 4.852108955383301, 4.713752269744873, 5.660731315612793, 4.909818172454834, 4.468057155609131, 4.718405723571777, 4.636225700378418, 5.883781433105469, 4.781402587890625, 5.201272487640381, 5.274542808532715, 4.884586334228516, 4.091662883758545, 5.629833221435547, 4.559859752655029, 3.8694493770599365, 4.39424991607666, 4.4985198974609375, 5.183114051818848, 5.15602445602417, 4.1985039710998535, 4.407967567443848, 4.800266742706299, 4.5441460609436035, 5.264097690582275, 4.468059062957764, 4.388885974884033, 5.233365535736084, 5.009131908416748, 4.97559118270874, 5.197606086730957, 4.858731269836426, 4.274330139160156, 4.161572456359863, 4.627350807189941, 4.266103267669678, 4.724849224090576, 4.163504123687744, 4.751579284667969, 5.499035835266113, 5.54156494140625, 4.974141597747803]",-411.2223324775696
21,"[6.615561485290527, 4.980274200439453, 4.648551940917969, 4.575804710388184, 5.055542945861816, 4.6204400062561035, 3.9463396072387695, 4.116278648376465, 4.941481590270996, 4.131336212158203, 5.064587593078613, 5.356432914733887, 4.419744491577148, 5.518553733825684, 5.283982753753662, 4.130839824676514, 5.038506984710693, 3.983567714691162, 4.95767879486084, 4.910878658294678, 4.011533737182617, 5.345775604248047, 4.5425004959106445, 4.694823265075684, 4.721787452697754, 4.298168182373047, 4.951698303222656, 4.6148200035095215, 4.668411731719971, 4.441471099853516, 3.849555015563965, 4.5713419914245605, 4.493128299713135, 4.695281505584717, 4.4679388999938965, 4.495094299316406, 4.654597282409668, 4.8990654945373535, 4.863422870635986, 5.300881862640381, 4.68361759185791, 4.1813178062438965, 4.455752849578857, 4.890074253082275, 4.757134914398193, 4.58765983581543, 3.869340181350708, 4.128873348236084, 4.904328346252441, 5.340631484985352, 4.36037540435791, 4.77198600769043, 4.925575256347656, 4.6757965087890625, 4.6697282791137695, 4.843052864074707, 4.681012153625488, 4.679080009460449, 4.4242377281188965, 5.6791863441467285, 4.910172939300537, 5.19814395904541, 4.616357326507568, 4.382598876953125, 4.734294414520264, 4.853335380554199, 4.7411417961120605, 5.582918643951416, 4.872310161590576, 4.4011430740356445, 4.5570878982543945, 4.5780181884765625, 5.182454586029053, 4.818007469177246, 5.41830587387085, 5.246891498565674, 4.8706536293029785, 5.342212200164795, 5.66133975982666, 4.594456195831299, 3.807837963104248, 4.360515594482422, 4.576388359069824, 5.102891445159912, 5.211174011230469, 4.191658020019531, 4.402020454406738, 4.744680404663086, 4.5214524269104, 4.892780303955078, 4.461734771728516, 4.42753267288208, 5.262474536895752, 4.9667067527771, 5.248564720153809, 5.265470027923584, 4.903825759887695, 4.354816436767578, 4.127821445465088, 4.484631061553955, 4.328256130218506, 4.696280479431152, 4.132307052612305, 4.769330024719238, 5.476036548614502, 5.535971641540527, 5.039355754852295]",-414.34378814697266
